path,sha1,size,file_description,source_key_timestamp,created_timestamp,modified_timestamp,modified_timestamp2,linker_timestamp,product,company,pe_sizeofimage,version_number,version,language,header_hash,pe_checksum,id,switchbackcontext
c:\program files\wireshark\mediaservice\wmfengine.dll,00000ca7e4f8074171d2b12e2b07ef2f3f885ec2a6b5,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:16.006672,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\platforms\qwindows.dll,0000ec543dae51dd642b20dba499e14e9bc8f137a709,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:15.866128,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\playlistformats\qtmultimedia_m3u.dll,0000d39f13e846ab0d1c7b834ef1391002792653ba51,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:15.997456,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\printsupport\windowsprintersupport.dll,00006aa4c6c94ed458c89b102d5ce2d5333a8a546ab3,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:20.005699,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\tshark.exe,00001b2f9be28ec3abe657bd4e96690a76058efdd1f4,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:06.047683,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\plugins\2.4.0\docsis.dll,0000ecb2a758b6553b33bad53a852566f2f02900d8a6,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:15.973750,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\plugins\2.4.0\ethercat.dll,0000c357547858c9c3ed406913f72543e402a3f3cfa1,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:15.984707,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\plugins\2.4.0\gryphon.dll,00006b052e28926a999d225b769f15d20fea566052b0,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:16.006109,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\plugins\2.4.0\irda.dll,0000660eebe8c132db7dffa92311d08e87cd4c9589ed,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:15.996483,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\plugins\2.4.0\m2m.dll,0000b4f61e78ffb6d4abb49a5876bbf60123bde06333,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:15.997046,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\plugins\2.4.0\opcua.dll,00000c25d07482383c3e36c938a22c54d870cdf07fa5,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:15.990288,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\plugins\2.4.0\profinet.dll,0000dc5a4503ce75510be94db3c8ffed63024d80367a,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:15.956650,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\plugins\2.4.0\unistim.dll,0000f89c243507164ceebab31c3893dd1c4dfef0d3ec,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:17.987165,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\plugins\2.4.0\wimax.dll,000039be43fe3093d73519c00cc4adccf4798d0d7aaa,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:19.952861,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\plugins\2.4.0\wimaxasncp.dll,000086ff542920e04e06795703cf3444dc3fe853d541,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:19.993309,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\plugins\2.4.0\wimaxmacphy.dll,0000b53f78aff53914b549726332f8b1db68c1696c9c,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:19.995766,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\plugins\2.4.0\stats_tree.dll,00001b3b1cdab828e2d142d9cf78dc4e3a4afdd57d34,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:15.996688,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\plugins\2.4.0\mate.dll,0000511e4071f011bafc3b30c5da5fa9f24061cf9fb8,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:16.005494,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\plugins\2.4.0\transum.dll,000080893e9d3ca1b25ec513a03eafac76ddc26db3be,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:17.996176,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\editcap.exe,0000e1613097fb5af2cb8af624501395e65d1e1616f5,,,2017-08-03 11:34:05.013565,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:08:45.969398,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\text2pcap.exe,0000042056a1335976bf9a18ee34ffdd1f01ad682b9b,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:06.031709,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\mergecap.exe,000020451f2e9e1b2667b158a6b6496e7a24637ab4ce,,,2017-08-03 11:34:05.013565,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:08:59.966890,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\reordercap.exe,0000a4f5725d7cabdb2cd42988bfa156e9604414408a,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:06.032835,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\capinfos.exe,0000ad2871144b3f8d583afd801c152dbee48cfc6091,,,2017-08-03 11:34:05.013565,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:08:45.967094,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\rawshark.exe,0000a6de068071c2ad7f8891f3ddb16f12a5db452c46,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:06.038467,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\windows defender\msmpeng.exe,00001b08f209132c3a3afda69a5682b07127d694cd15,,,2017-08-01 12:49:08.557396,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:43:04.424198,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\program files\windows defender\msascuil.exe,0000408c848f72430c743f2f2b721adce934f6490a68,,,2017-08-01 11:59:25.952148,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:43:06.189866,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\notepad.exe,000040f2e778cf1effa957c719d2398e641eff20e613,,,2017-08-01 13:22:57.386596,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:40.747384,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\explorer.exe,0000aaecc83ff22939ed9b82c75e95369c9378bb2077,,,2017-08-01 11:52:44.813512,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:41.220568,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\microsoft.net\framework64\v4.0.30319\dfsvc.exe,0000dd591bd432e12c9d4da0a370f449f221b372deba,,,2017-08-01 12:13:34.072616,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:43:53.969216,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\microsoft.net\framework\v4.0.30319\mscorsvw.exe,0000af7e54a0075cb05f6bd18f246c9714f9b5ad576d,,,2017-08-03 11:34:03.654116,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:44:19.521536,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\microsoft.net\framework\v4.0.30319\ngentask.exe,00006e34893814aed95f6fc41cf2d58abe6324a76a9f,,,2017-08-03 11:34:03.654116,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:44:20.490743,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\microsoft.net\framework64\v4.0.30319\ngentask.exe,0000560b060034fa00da421ef7a912e2d66bb431e342,,,2017-08-03 11:34:04.107268,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:43:55.585344,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\microsoft.net\framework64\v4.0.30319\mscorsvw.exe,0000fdee9023899d9cf096e45b562c590018e06fb4b3,,,2017-08-03 11:34:04.122895,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:43:53.945443,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\microsoft.net\framework64\v4.0.30319\csc.exe,00008580b1f36bb45796fee2f5df911eedf7e6258995,,,2017-08-03 11:34:03.935384,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:43:55.265700,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\servicing\trustedinstaller.exe,00008eb8a94b4906691d7baad3c1fa3aa312fb98f59e,,,2017-08-01 12:49:08.541762,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 06:04:26.575136,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\applicationframehost.exe,00000c2fe933abb71c8d97082ae6d732d49b0b01be15,,,2017-08-01 11:56:30.313166,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:40.688674,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\backgroundtaskhost.exe,00008b4e7d875398e67d5277d9c8c9bfa027f9705edc,,,2017-08-03 11:34:04.138518,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:09.716713,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\changepk.exe,0000a863f6c4299446aa6dfbdadca98ae40fa044eb5e,,,2017-08-01 12:02:08.819945,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:20.409019,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\compattelrunner.exe,0000add5dc226c1aad3d34be09aef2cef0d845a4c5cc,,,2017-08-01 11:53:56.229277,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:16.294675,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\clipup.exe,000048d928b1bec25a56fe896c430c2c034b7866aa7a,,,2017-08-01 11:51:22.507780,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:36.762239,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\conhost.exe,000000667a0f0c0d5e9da697e9ff54ecddd449259354,,,2017-08-01 12:50:24.556330,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:23.385372,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\consent.exe,00004e3e90fdd40b87f43558578f1e27add5812142d4,,,2017-08-01 12:01:46.477541,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:19.138715,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\csrss.exe,0000f6ec4f4c5509b67f864e8c0fae8fbe37e662ad47,,,2017-08-01 12:49:08.385511,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:27.841486,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\devicecensus.exe,000065894b0162897f2a6bb8d2eb13684bf2b451fdee,,,2017-08-01 11:53:39.682224,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:27.713828,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\dsmusertask.exe,0000bc2a19e20713493269e2c400edf7ed6ad6007b1b,,,2017-08-01 12:04:27.353499,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:43:50.329970,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\drvinst.exe,00008c5b77915fd2f67fb0b45609785afef0bfa710f1,,,2017-08-01 12:49:08.573011,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:15.074824,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\dwm.exe,0000de60075cb979d655256f2db447a22bd366aaeb6b,,,2017-08-01 12:49:08.494886,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:23.360932,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\fondue.exe,0000e52b96c6263be61d632e87861f052b6dabe392bf,,,2017-08-01 12:19:13.555107,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:41.756546,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\installagent.exe,000005a083370f7a7e7df99ad0764dea0e7b53e324e3,,,2017-08-01 12:16:47.908331,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:09.605847,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\installagentuserbroker.exe,000031eaccbca163ccfa31b844751124059c5175fe1f,,,2017-08-01 12:04:06.221387,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:09.604567,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\logonui.exe,0000d14f98fa954e585672d8505dfbb1f8240c49eda1,,,2017-08-01 11:51:56.289109,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:19.186453,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\lsass.exe,0000ebc9e392bea1abd4e3429a1dfe01ddc0f865b054,,,2017-08-01 12:49:08.416794,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:27.854732,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\msiexec.exe,00002540933dceebd601fdf172bb87f037a367476208,,,2017-08-03 11:34:03.669751,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:13.891176,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\optionalfeatures.exe,00006dcf91c77c254f6dbddb4e76931eca1ba46c0955,,,2017-08-01 12:19:37.556137,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:39.620841,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\openwith.exe,00006e075f557dd34f8a7bba911ffa972279414eaf66,,,2017-08-01 12:13:08.237939,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:32.304343,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\rundll32.exe,000068a9e1e2d8b787bfcd59faf70db89db8d4d21e47,,,2017-08-01 11:59:22.795908,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:42.850131,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\runtimebroker.exe,00001dfe5c08b6c640833fd1b2d0761e074e3ce6aec2,,,2017-08-01 12:02:16.568833,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:05.246183,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\services.exe,00009e9401e57780ac3c1b0bda37a735c84d00ac2395,,,2017-08-01 12:49:08.401135,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:27.785781,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\sihclient.exe,000004b14f6af744ad123cc53f3e3cecfde47496790c,,,2017-08-03 11:30:11.945951,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:37.927088,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\smss.exe,0000d1af138271c0aaf33231ca6b69ec292825e4344f,,,2017-08-01 12:49:08.369895,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:27.828943,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\svchost.exe,00000dac68816ae7c09efc24d11c27c3274dfd147dee,,,2017-08-01 12:49:08.416794,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:27.706728,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\systemsettingsbroker.exe,0000b266eb905274dc5dec1586030bcdc314eab195e1,,,2017-08-01 11:59:22.467764,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:37.983119,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\taskhostw.exe,00009cc394e9f9aef58f7bdb90b8b19559ab6605cb64,,,2017-08-01 12:47:42.380232,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:36.929312,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\sppsvc.exe,0000c92cd17f0cdbb33c4393b2a4aed618c6b203bf05,,,2017-08-01 12:49:08.494886,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:19.407083,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\wermgr.exe,00000c0329767fd84b8d5a00c91925da6be954ae6610,,,2017-08-01 12:00:23.605234,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:31.079543,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\werfault.exe,0000e6d7daea08156e59bd8ef843d02765f09ec6f89c,,,2017-08-01 11:58:07.577781,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:31.079354,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\wininit.exe,0000c710b6c67c34889571e797b7c8d73aefb52c6002,,,2017-08-01 12:49:08.385511,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:27.708956,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\winlogon.exe,00001478b34132fa7c0b9bb6b5947259230ccc1cc849,,,2017-08-01 12:49:08.401135,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:20.472631,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\oobe\firstlogonanim.exe,0000a68b92b392678b4189e0924600c450f571791645,,,2017-08-01 11:52:41.907642,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:41.763780,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\oobe\msoobe.exe,000082df2ac978d3774d9a7bc9b81ea4b5d8b4c7c32b,,,2017-08-01 11:51:14.440520,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:43:51.499035,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\oobe\setup.exe,00001a3662dbce6dff1fdb0fc88f0f0842e1eca674d6,,,2017-08-01 12:49:08.526150,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:16.363439,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\oobe\windeploy.exe,0000acbe9dcb5a7103cf20bba0c2394e02ac3ea34f54,,,2017-08-01 12:49:08.510545,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:42:36.846721,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\windowspowershell\v1.0\powershell_ise.exe,0000ff323ed54f641f2bf7e42e1b4fee913cc390db51,,,2017-08-03 11:31:31.733605,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:43:47.458090,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\system32\windowspowershell\v1.0\powershell.exe,00005f710e3665d26b17ef57e87f3aecd19f0513b8d9,,,2017-08-03 11:34:03.888514,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:44:13.948749,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,0000a9d3b2ded5ec2da6c8f48f795437469961d3a225,,,2017-08-03 11:34:03.091589,1601-01-01 00:00:00,1601-01-01 00:00:00,2016-07-16 11:44:17.328372,1969-12-31 19:00:00,,,,,,,,,0000f519feec486de87ed73cb92d3cac802400000000,
c:\program files\wireshark\uninstall.exe,0000e32b625a9b5c0f8d212da62cbdfafd274fc24e1b,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:09:06.036676,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\libwiretap.dll,0000164e8bb077eca5ac9fdaa5e8f7f554c67b351ea2,,,2017-08-03 11:34:05.029193,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:08:59.990186,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
c:\program files\wireshark\libwireshark.dll,000011215d400f05c8daaea8254bbc5125731fc8d4c2,,,2017-08-03 11:34:05.013565,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-19 17:08:58.043664,1969-12-31 19:00:00,,,,,,,,,00000ab0597bd2c75c47f97060a9dd5cf7f30000ffff,
C:\Program Files\VMware\VMware Tools\VMwareHgfsClient.exe,000089000b8730345bff45a727cb5e77ba41908dc348,,,2017-08-03 11:34:02.247796,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:53:08.000561,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\intl.dll,0000149927f47caa20e67839c003df3ef1744d71ea82,,,2017-08-03 11:34:02.294668,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:14.010598,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\log4cpp.dll,00008524f7f96082e07d9a222aff8f92118ca9d55bb5,,,2017-08-03 11:34:02.294668,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:14.028006,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\CommAmqpIntegration.dll,00006076249dbd6eae1ab67f8278b3c27a0f027e3e98,,,2017-08-03 11:34:02.279043,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:14.096563,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\CommAmqpIntegrationSubsys.dll,00008d67c2a1eb31d4a8d2825f61f6c49290c6974f61,,,2017-08-03 11:34:02.279043,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:14.022835,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\ManagementAgentHost.dll,00006810738e190dcedc72966bc8164b1e1385804cb9,,,2017-08-03 11:34:02.294668,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:13.999437,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
C:\Program Files\VMware\VMware Tools\VMware CAF\pme\bin\VgAuthIntegrationSubsys.dll,00000a8ffbd2752d1a675c5852e5e32129c0759e7afb,,,2017-08-03 11:34:02.294668,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-03-17 05:36:14.008448,1969-12-31 19:00:00,,,,,,,,,000075a010066bb612ca7357ce31df8e9f0300000904,
